symbol,date,returns,year
GFF,1979-12-31,-0.11111130691838389,1979
GFF,1980-12-31,-0.250000231297392,1980
GFF,1981-12-31,-0.5999998942640168,1981
GFF,1982-12-31,-0.20833331497639662,1982
GFF,1983-12-30,0.2631578654471043,1983
GFF,1984-12-31,-0.3333330396223464,1984
GFF,1985-12-31,-0.1250003304247148,1985
GFF,1986-12-31,0.21428598402027732,1986
GFF,1987-12-31,-0.35294154233884134,1987
GFF,1988-12-30,-0.2727267484166036,1988
GFF,1989-12-29,0.7499993391505704,1989
GFF,1990-12-31,-0.1428575744324433,1990
GFF,1991-12-31,2.8333371515778456,1991
GFF,1992-12-31,0.06521698155276368,1992
GFF,1993-12-31,0.4489796050482222,1993
GFF,1994-12-30,-0.05633819177550137,1994
GFF,1995-12-29,0.07462685860530494,1995
GFF,1996-12-31,0.36111149048780256,1996
GFF,1997-12-31,0.19387739358353406,1997
GFF,1998-12-31,-0.27350408271767757,1998
GFF,1999-12-30,-0.30000027366941917,1999
GIFI,1997-12-31,1.379180115789639,1997
GIFI,1998-12-31,-0.6124998261433413,1998
GIFI,1999-12-30,0.16129017286024117,1999
GILD,1992-12-31,-0.0493839002576435,1992
GILD,1993-12-31,-0.37662379596424767,1993
GILD,1994-12-30,-0.2083322542214855,1994
GILD,1995-12-29,2.3684178242681244,1995
GILD,1996-12-31,-0.21874950681236283,1996
GILD,1997-12-31,0.5299999689216108,1997
GILD,1998-12-31,0.07352882926893689,1998
GILD,1999-12-30,0.3272456868658964,1999
GIM,1988-12-30,-0.022900165205069878,1988
GIM,1989-12-29,0.04032953300008013,1989
GIM,1990-12-31,0.09844174323050403,1990
GIM,1991-12-31,0.18978158750023755,1991
GIM,1992-12-31,0.11092692445698393,1992
GIM,1993-12-31,-0.06878312145556864,1993
GIM,1994-12-30,-0.07981113585746102,1994
GIM,1995-12-29,0.17683210186346932,1995
GIM,1996-12-31,0.1269764487924947,1996
GIM,1997-12-31,0.12141996468872951,1997
GIM,1998-12-31,0.02241219942977901,1998
GIM,1999-12-30,-0.09845943321267758,1999
GLAE,1996-12-31,-0.131274295602832,1996
GLAE,1997-12-31,-0.4311110174402647,1997
GLAE,1998-12-31,0.09374993117052433,1998
GLAE,1999-12-30,0.9464288210271414,1999
GNTX,1981-12-31,-0.07691858427753762,1981
GNTX,1982-12-31,-0.1250079088895919,1982
GNTX,1983-12-30,0.21429217058047256,1983
GNTX,1984-12-31,-0.37255660925101597,1984
GNTX,1985-12-31,0.7500118635220423,1985
GNTX,1986-12-31,-0.017856174412929082,1986
GNTX,1987-12-31,0.018180814202294338,1987
GNTX,1988-12-30,0.4642876511741416,1988
GNTX,1989-12-29,1.4878055555555556,1989
GNTX,1990-12-31,-0.588232229058035,1990
GNTX,1991-12-31,1.4761693858182312,1991
GNTX,1992-12-31,0.6346207898492795,1992
GNTX,1993-12-31,2.3176420146224035,1993
GNTX,1994-12-30,-0.31205659437556377,1994
GNTX,1995-12-29,-0.09278411036642031,1995
GNTX,1996-12-31,0.8295463859709669,1996
GNTX,1997-12-31,0.33540360954307746,1997
GNTX,1998-12-31,0.4883718671756643,1998
GNTX,1999-12-30,0.44062508341464723,1999
GS,1999-12-30,0.3153256547365799,1999
GT,1977-12-30,-0.22867646101806682,1977
GT,1978-12-29,0.008582567653154571,1978
GT,1979-12-31,-0.1308392903417458,1979
GT,1980-12-31,0.3584387185747797,1980
GT,1981-12-31,0.2737911402768505,1981
GT,1982-12-31,0.9579225176282826,1982
GT,1983-12-30,-0.09183661616454941,1983
GT,1984-12-31,-0.09501417522333344,1984
GT,1985-12-31,0.2729921340041366,1985
GT,1986-12-31,0.40258680790000145,1986
GT,1987-12-31,0.4719899511599803,1987
GT,1988-12-30,-0.12212232222743025,1988
GT,1989-12-29,-0.11824072545745412,1989
GT,1990-12-31,-0.5326858209513109,1990
GT,1991-12-31,1.8745306922994516,1991
GT,1992-12-31,0.28846836944214105,1992
GT,1993-12-31,0.3575655616040303,1993
GT,1994-12-30,-0.250251928894622,1994
GT,1995-12-29,0.38209774800494833,1995
GT,1996-12-31,0.1636528622001232,1996
GT,1997-12-31,0.262852165374283,1997
GT,1998-12-31,-0.19140893141532433,1998
GT,1999-12-30,-0.442576267764213,1999
GTIM,1992-12-31,-0.09090909090909094,1992
GTIM,1993-12-31,-0.275,1993
GTIM,1994-12-30,-0.1724137931034483,1994
GTIM,1995-12-29,-0.6666666666666667,1995
GTIM,1996-12-31,-0.25,1996
GTIM,1997-12-31,-0.08333333333333337,1997
GTIM,1998-12-31,1.1818181818181817,1998
GTIM,1999-12-30,-0.41666666666666663,1999
HAE,1991-12-31,0.5947368421052632,1991
HAE,1992-12-31,0.3828382838283828,1992
HAE,1993-12-31,0.059665871121718395,1993
HAE,1994-12-30,-0.3783783783783784,1994
HAE,1995-12-29,0.02898550724637672,1995
HAE,1996-12-31,0.06338028169014076,1996
HAE,1997-12-31,-0.2582781456953642,1997
HAE,1998-12-31,0.625,1998
HAE,1999-12-30,0.0494505494505495,1999
HALL,1989-12-29,0.33333333333333326,1989
HALL,1990-12-31,0.6666666666666667,1990
HALL,1991-12-31,-0.55,1991
HALL,1992-12-31,-0.5,1992
HALL,1993-12-31,-0.2222222222222222,1993
HALL,1994-12-30,-0.4285714285714286,1994
HALL,1995-12-29,3,1995
HALL,1996-12-31,-0.125,1996
HALL,1997-12-31,0.3571428571428572,1997
HALL,1998-12-31,-0.631578947368421,1998
HALL,1999-12-30,-0.1428571428571429,1999
HCSG,1983-12-30,0.06451968860174251,1983
HCSG,1984-12-31,1.9090861973349362,1984
HCSG,1985-12-31,0.5351552339109396,1985
HCSG,1986-12-31,-0.2061068525105756,1986
HCSG,1987-12-31,-0.30769286994453715,1987
HCSG,1988-12-30,0.09722518428737636,1988
HCSG,1989-12-29,1.0226740437815733,1989
HCSG,1990-12-31,0.15696572511588602,1990
HCSG,1991-12-31,-0.0554757863435108,1991
HCSG,1992-12-31,-0.285714410094824,1992
HCSG,1993-12-31,0.17500048757179498,1993
HCSG,1994-12-30,0.14893652336557173,1994
HCSG,1995-12-29,-0.3055556057172266,1995
HCSG,1996-12-31,0.06666597323167589,1996
HCSG,1997-12-31,0.2625001218929486,1997
HCSG,1998-12-31,0.08415874563719838,1998
HCSG,1999-12-30,-0.2739724929469094,1999
HD,1981-12-31,0.6707611318271551,1981
HD,1982-12-31,4.3923788893265066,1982
HD,1983-12-30,1.1421345750022822,1983
HD,1984-12-31,-0.3270112689022623,1984
HD,1985-12-31,-0.2957783941938671,1985
HD,1986-12-31,0.4300017386403834,1986
HD,1987-12-31,0.5841061546201576,1987
HD,1988-12-30,0.6938500586225422,1988
HD,1989-12-29,0.7434524051337019,1989
HD,1990-12-31,0.5872819988887095,1990
HD,1991-12-31,1.6225034879039888,1991
HD,1992-12-31,0.5061442211036884,1992
HD,1993-12-31,-0.21771889712172987,1993
HD,1994-12-30,0.16850491539670354,1994
HD,1995-12-29,0.04786246864620414,1995
HD,1996-12-31,0.05968261538982711,1996
HD,1997-12-31,0.7690119300040335,1997
HD,1998-12-31,1.0846137526206454,1998
HD,1999-12-30,0.6415904762523059,1999
HE,1977-12-30,0.10880993116125404,1977
HE,1978-12-29,-0.02803836460375242,1978
HE,1979-12-31,-0.07692296611085092,1979
HE,1980-12-31,-0.11979206494615136,1980
HE,1981-12-31,0.18343241427120094,1981
HE,1982-12-31,0.2149994906183894,1982
HE,1983-12-30,0.03292300825048122,1983
HE,1984-12-31,0.338644809552062,1984
HE,1985-12-31,0.39179567667831927,1985
HE,1986-12-31,0.40660881243336333,1986
HE,1987-12-31,-0.12488817018175191,1987
HE,1988-12-30,0.2224708023858839,1988
HE,1989-12-29,0.4467319756324064,1989
HE,1990-12-31,-0.1600153869155886,1990
HE,1991-12-31,0.23931178913591378,1991
HE,1992-12-31,0.0739687538079512,1992
HE,1993-12-31,0.02617203284864167,1993
HE,1994-12-30,-0.03183820230253409,1994
HE,1995-12-29,0.2788407677269362,1995
HE,1996-12-31,0.03128747713558022,1996
HE,1997-12-31,0.23297553401678583,1997
HE,1998-12-31,0.04870078551546375,1998
HE,1999-12-30,-0.23010016576202974,1999
HES,1980-12-31,0.8605893739459003,1980
HES,1981-12-31,-0.4438037500606812,1981
HES,1982-12-31,0.036269316113680894,1982
HES,1983-12-30,0.19473488816953388,1983
HES,1984-12-31,-0.12631028462881344,1984
HES,1985-12-31,0.16285102307284416,1985
HES,1986-12-31,-0.12844044964718904,1986
HES,1987-12-31,0.06334759848173888,1987
HES,1988-12-30,0.29381748539661867,1988
HES,1989-12-29,0.5709688847657568,1989
HES,1990-12-31,-0.0369284272882785,1990
HES,1991-12-31,0.036480564962400264,1991
HES,1992-12-31,-0.018333703637602117,1992
HES,1993-12-31,-0.007317419201258724,1993
HES,1994-12-30,0.024130472908127976,1994
HES,1995-12-29,0.1976747346540373,1995
HES,1996-12-31,0.10416059717612214,1996
HES,1997-12-31,-0.04144096734009939,1997
HES,1998-12-31,-0.0832558179356323,1998
HES,1999-12-30,0.1426107711780673,1999
HFC,1980-12-31,0.31178853945591367,1980
HFC,1981-12-31,-0.29519046918664504,1981
HFC,1982-12-31,-0.20930717863105186,1982
HFC,1983-12-30,0.27949326999208246,1983
HFC,1984-12-31,1.5802392739273925,1984
HFC,1985-12-31,6.301862658885603,1985
HFC,1986-12-31,0.5487798202301317,1986
HFC,1987-12-31,-0.03149211106712668,1987
HFC,1988-12-30,1.5569780087439513,1988
HFC,1989-12-29,0.8245592000662234,1989
HFC,1990-12-31,-0.10942965850850128,1990
HFC,1991-12-31,0.37363614165330117,1991
HFC,1992-12-31,0.007591365588963894,1992
HFC,1993-12-31,-0.12231985449505445,1993
HFC,1994-12-30,0.004951525949235203,1994
HFC,1995-12-29,-0.1189231114590289,1995
HFC,1996-12-31,0.20327951852487014,1996
HFC,1997-12-31,0.055025449609772625,1997
HFC,1998-12-31,-0.36894209368446784,1998
HFC,1999-12-30,-0.19075869239472798,1999
HIX,1998-12-31,-0.12093037545836205,1998
HIX,1999-12-30,-0.04945057540100495,1999
HL,1980-12-31,0.31730789319016184,1980
HL,1981-12-31,-0.5072992395633245,1981
HL,1982-12-31,0.6333335434008345,1982
HL,1983-12-30,0.020407873735214688,1983
HL,1984-12-31,-0.27333331433030095,1984
HL,1985-12-31,0.021553808991565004,1985
HL,1986-12-31,-0.2061505475943347,1986
HL,1987-12-31,0.2695491860646708,1987
HL,1988-12-30,-0.08103738010802486,1988
HL,1989-12-29,0.11252901478634048,1989
HL,1990-12-31,-0.38856644330991463,1990
HL,1991-12-31,0.2941175958405937,1991
HL,1992-12-31,-0.2954543903561252,1992
HL,1993-12-31,0.49999986357543147,1993
HL,1994-12-30,-0.1290323695512705,1994
HL,1995-12-29,-0.3209876942856391,1995
HL,1996-12-31,-0.18181801404974007,1996
HL,1997-12-31,-0.12222259188230233,1997
HL,1998-12-31,-0.26582253272730305,1998
HL,1999-12-30,-0.5689655323275704,1999
HON,1977-12-30,0.15715802459950634,1977
HON,1978-12-29,-0.32587911957607263,1978
HON,1979-12-31,0.8413693251955803,1979
HON,1980-12-31,0.12363614903979037,1980
HON,1981-12-31,-0.14102426527820822,1981
HON,1982-12-31,-0.21233220782739815,1982
HON,1983-12-30,0.8138640700575157,1983
HON,1984-12-31,-0.026783083532149088,1984
HON,1985-12-31,0.3984742764296778,1985
HON,1986-12-31,-0.10643116741159397,1986
HON,1987-12-31,-0.26433034267660405,1987
HON,1988-12-30,0.22568354488749653,1988
HON,1989-12-29,0.12950041833016068,1989
HON,1990-12-31,-0.18136321063317418,1990
HON,1991-12-31,0.7049121243018617,1991
HON,1992-12-31,0.4043362010884848,1992
HON,1993-12-31,0.32792414942602655,1993
HON,1994-12-30,-0.12643377167435887,1994
HON,1995-12-29,0.4231435851116423,1995
HON,1996-12-31,0.43138249321579747,1996
HON,1997-12-31,0.17446668793317444,1997
HON,1998-12-31,0.15838718860624534,1998
HON,1999-12-30,0.29636659818927136,1999
HP,1980-12-31,0.13687104953040752,1980
HP,1981-12-31,-0.27764114613108515,1981
HP,1982-12-31,-0.4693876628090985,1982
HP,1983-12-30,0.03205133668523552,1983
HP,1984-12-31,-0.00621144448164157,1984
HP,1985-12-31,0.006250267672283316,1985
HP,1986-12-31,0.11388262288375417,1986
HP,1987-12-31,-0.05621729331198122,1987
HP,1988-12-30,0.12293029925269905,1988
HP,1989-12-29,0.7141301978932642,1989
HP,1990-12-31,-0.22184327234382006,1990
HP,1991-12-31,-0.2514377212053338,1991
HP,1992-12-31,0.2972237102923312,1992
HP,1993-12-31,0.15085650329290123,1993
HP,1994-12-30,-0.06435419281637866,1994
HP,1995-12-29,0.18266296633394297,1995
HP,1996-12-31,0.7745423570893544,1996
HP,1997-12-31,0.3140285194013004,1997
HP,1998-12-31,-0.4223737229802623,1998
HP,1999-12-30,0.10951279125503999,1999
HPQ,1977-12-30,-0.1500197485226954,1977
HPQ,1978-12-29,0.23732613903463462,1978
HPQ,1979-12-31,0.3237451779685119,1979
HPQ,1980-12-31,0.5223837841857801,1980
HPQ,1981-12-31,-0.11040951247136821,1981
HPQ,1982-12-31,0.8519266517789954,1982
HPQ,1983-12-30,0.16549174737716066,1983
HPQ,1984-12-31,-0.1960906441372383,1984
HPQ,1985-12-31,0.09178243399738362,1985
HPQ,1986-12-31,0.14514650244993832,1986
HPQ,1987-12-31,0.39658219339257816,1987
HPQ,1988-12-30,-0.08103040754855295,1988
HPQ,1989-12-29,-0.10596403826276246,1989
HPQ,1990-12-31,-0.3179480265872481,1990
HPQ,1991-12-31,0.80648210264028,1991
HPQ,1992-12-31,0.2408813385332289,1992
HPQ,1993-12-31,0.14484751416586916,1993
HPQ,1994-12-30,0.28089708789528833,1994
HPQ,1995-12-29,0.6948011695245773,1995
HPQ,1996-12-31,0.21107133104114117,1996
HPQ,1997-12-31,0.252595268752446,1997
HPQ,1998-12-31,0.10691523199985475,1998
HPQ,1999-12-30,0.6991410406908554,1999
HRL,1980-12-31,-0.07515047291487531,1980
HRL,1981-12-31,0.18705838601710667,1981
HRL,1982-12-31,0.5410401002506264,1982
HRL,1983-12-30,0.10225655621061192,1983
HRL,1984-12-31,-0.016137956473625925,1984
HRL,1985-12-31,17.85190739525729,1985
HRL,1986-12-31,1.6380866201629782,1986
HRL,1987-12-31,0.2659945985778389,1987
HRL,1988-12-30,0.05052565137002829,1988
HRL,1989-12-29,0.5613622643755367,1989
HRL,1990-12-31,0.15220013450485048,1990
HRL,1991-12-31,0.1350049940292204,1991
HRL,1992-12-31,0.1201000480947072,1992
HRL,1993-12-31,-0.03948734788966268,1993
HRL,1994-12-30,0.14488311081782101,1994
HRL,1995-12-29,0.017642806554539536,1995
HRL,1996-12-31,0.11819434109351201,1996
HRL,1997-12-31,0.24604182965112242,1997
HRL,1998-12-31,0.01965364225594679,1998
HRL,1999-12-30,0.31858853697793044,1999
HRTH,1993-12-31,0.1729175598999515,1993
HRTH,1994-12-30,-8.235290272307072e-5,1994
HRTH,1995-12-29,0.5234055708545915,1995
HRTH,1996-12-31,0.40939396799650396,1996
HRTH,1997-12-31,0.33685989119825877,1997
HRTH,1998-12-31,0.544566528878065,1998
HRTH,1999-12-30,-0.23635429266759866,1999
HTLD,1986-12-31,0,1986
HTLD,1987-12-31,-0.3205119022814876,1987
HTLD,1988-12-30,0.698107964372811,1988
HTLD,1989-12-29,0.5111138071913865,1989
HTLD,1990-12-31,0.20588152919759128,1990
HTLD,1991-12-31,0.8109748544531155,1991
HTLD,1992-12-31,0.8585858413132694,1992
HTLD,1993-12-31,-0.10326101457262427,1993
HTLD,1994-12-30,0.21212127430254335,1994
HTLD,1995-12-29,0.011528981373168046,1995
HTLD,1996-12-31,0.8512662186740216,1996
HTLD,1997-12-31,0.10256395189318757,1997
HTLD,1998-12-31,-0.3488370519901346,1998
HTLD,1999-12-30,-0.11428553440311018,1999
HUM,1981-12-31,0,1981
HUM,1982-12-31,0.9705317935413533,1982
HUM,1983-12-30,-0.20676824134483696,1983
HUM,1984-12-31,0.10091700459374153,1984
HUM,1985-12-31,0.36112460344277375,1985
HUM,1986-12-31,-0.36858539368892684,1986
HUM,1987-12-31,0.04078828547499658,1987
HUM,1988-12-30,0.36541470740616866,1988
HUM,1989-12-29,0.7845586306999333,1989
HUM,1990-12-31,-0.016173287336182174,1990
HUM,1991-12-31,-0.014436348410886812,1991
HUM,1992-12-31,-0.20471347461053324,1992
HUM,1993-12-31,1.8272770631692525,1993
HUM,1994-12-30,0.2746478290760739,1994
HUM,1995-12-29,0.20994486669257095,1995
HUM,1996-12-31,-0.30593639835908004,1996
HUM,1997-12-31,0.09210548774594773,1997
HUM,1998-12-31,-0.1415662963910842,1998
HUM,1999-12-30,-0.5596491021961776,1999
HWBK,1999-12-30,0.5476146553974812,1999
IBM,1977-12-30,0.029103286415779417,1977
IBM,1978-12-29,0.1414362577786481,1978
IBM,1979-12-31,-0.09269031640572478,1979
IBM,1980-12-31,0.11585286757492508,1980
IBM,1981-12-31,-0.10814643380970801,1981
IBM,1982-12-31,0.7839896270835804,1982
IBM,1983-12-30,0.3114753631429925,1983
IBM,1984-12-31,0.04622757734316996,1984
IBM,1985-12-31,0.3083102237062445,1985
IBM,1986-12-31,-0.2023380130524587,1986
IBM,1987-12-31,-0.005936991335718345,1987
IBM,1988-12-30,0.09767784563764859,1988
IBM,1989-12-29,-0.19276338091554046,1989
IBM,1990-12-31,0.25971863080239044,1990
IBM,1991-12-31,-0.17376610120295166,1991
IBM,1992-12-31,-0.39884268083501084,1992
IBM,1993-12-31,0.1600208580877973,1993
IBM,1994-12-30,0.3231402527077032,1994
IBM,1995-12-29,0.2573820970574259,1995
IBM,1996-12-31,0.6778595081137448,1996
IBM,1997-12-31,0.3936390301639219,1997
IBM,1998-12-31,0.7753236275804136,1998
IBM,1999-12-30,0.1855536049138229,1999
IEX,1989-12-29,0.15384623518787577,1989
IEX,1990-12-31,-0.37036998003055444,1990
IEX,1991-12-31,0.5764699289625002,1991
IEX,1992-12-31,0.4179101445916731,1992
IEX,1993-12-31,0.5052635040386686,1993
IEX,1994-12-30,0.181818417776332,1994
IEX,1995-12-29,0.46935716481939704,1995
IEX,1996-12-31,-0.004793702395854749,1996
IEX,1997-12-31,0.3334954950986013,1997
IEX,1998-12-31,-0.28532037064620375,1998
IEX,1999-12-30,0.23817142620004805,1999
IGT,1990-12-31,0.06349272223773261,1990
IGT,1991-12-31,4.492530588932288,1991
IGT,1992-12-31,1.2119565884343042,1992
IGT,1993-12-31,0.1628431285521732,1993
IGT,1994-12-30,-0.4632494355715361,1994
IGT,1995-12-29,-0.31122039628037446,1995
IGT,1996-12-31,0.7108983654659253,1996
IGT,1997-12-31,0.3927493022831121,1997
IGT,1998-12-31,-0.032277171617205,1998
IGT,1999-12-30,-0.1633000510750804,1999
IMBI,1991-12-31,-0.11111111111111116,1991
IMBI,1992-12-31,0.75,1992
IMBI,1993-12-31,7.7857142857142865,1993
IMBI,1994-12-30,-0.6910569105691057,1994
IMBI,1995-12-29,0.17105263157894735,1995
IMBI,1996-12-31,-0.0337078651685393,1996
IMBI,1997-12-31,-0.2906976744186046,1997
IMBI,1998-12-31,0.8442622950819672,1998
IMBI,1999-12-30,7.142222222222221,1999
IMMR,1999-12-30,0.9530201342281879,1999
INCY,1993-12-31,0.19999999999999996,1993
INCY,1994-12-30,0.5416666666666667,1994
INCY,1995-12-29,0.8018018018018018,1995
INCY,1996-12-31,1.06,1996
INCY,1997-12-31,0.7475728155339805,1997
INCY,1998-12-31,-0.1694444444444444,1998
INCY,1999-12-30,0.6463210702341138,1999
INOD,1993-12-31,0,1993
INOD,1994-12-30,-0.5357142857142857,1994
INOD,1995-12-29,0.34615384615384626,1995
INOD,1996-12-31,-0.6714285714285715,1996
INOD,1997-12-31,-0.5217391304347826,1997
INOD,1998-12-31,2.030301090909091,1998
INOD,1999-12-30,2.8400024576015728,1999
INTC,1980-12-31,0.2880004840344268,1980
INTC,1981-12-31,-0.44099305938861544,1981
INTC,1982-12-31,0.722219887955182,1982
INTC,1983-12-30,1.1677448736037865,1983
INTC,1984-12-31,-0.3333339585834335,1984
INTC,1985-12-31,0.044643836888352384,1985
INTC,1986-12-31,-0.28205128205128205,1986
INTC,1987-12-31,0.8928571428571428,1987
INTC,1988-12-30,-0.10377358490566047,1988
INTC,1989-12-29,0.4526315789473685,1989
INTC,1990-12-31,0.11594202898550732,1990
INTC,1991-12-31,0.2727272727272727,1991
INTC,1992-12-31,0.7781630509346595,1992
INTC,1993-12-31,0.4306090279724284,1993
INTC,1994-12-30,0.03401485516467262,1994
INTC,1995-12-29,0.7816061977698849,1995
INTC,1996-12-31,1.3129947805879958,1996
INTC,1997-12-31,0.07449813042700515,1997
INTC,1998-12-31,0.6903671293066327,1998
INTC,1999-12-30,0.4141472159293309,1999
INTU,1993-12-31,0.3425197541409728,1993
INTU,1994-12-30,0.5659822750679604,1994
INTU,1995-12-29,1.3370790112698314,1995
INTU,1996-12-31,-0.5961539197577408,1996
INTU,1997-12-31,0.30952383961072827,1997
INTU,1998-12-31,0.7575756942191731,1998
INTU,1999-12-30,1.5112073019378993,1999
IPAR,1988-12-30,0,1988
IPAR,1989-12-29,-0.16666627100094722,1989
IPAR,1990-12-31,0.5466632101325828,1990
IPAR,1991-12-31,1.8620715060625987,1991
IPAR,1992-12-31,0.8072287760968881,1992
IPAR,1993-12-31,-0.009999629656534892,1993
IPAR,1994-12-30,-0.39393940483928236,1994
IPAR,1995-12-29,0.08333259145966898,1995
IPAR,1996-12-31,-0.19999978086178294,1996
IPAR,1997-12-31,0.05769222867614543,1997
IPAR,1998-12-31,-0.10909076782828497,1998
IPAR,1999-12-30,0.551020334006773,1999
IPG,1980-12-31,0.10176874393605395,1980
IPG,1981-12-31,0.04819419164191885,1981
IPG,1982-12-31,0.4789266104709611,1982
IPG,1983-12-30,0.07772004715635772,1983
IPG,1984-12-31,0.3221157981328857,1984
IPG,1985-12-31,0.7502147683920979,1985
IPG,1986-12-31,0.5741157274328457,1986
IPG,1987-12-31,0.18328227173649791,1987
IPG,1988-12-30,0.1854399688073891,1988
IPG,1989-12-29,0.36070411737994656,1989
IPG,1990-12-31,0.099082752155921,1990
IPG,1991-12-31,0.6662116021254303,1991
IPG,1992-12-31,0.23634421975631126,1992
IPG,1993-12-31,-0.06710860529152252,1993
IPG,1994-12-30,0.020530418583303733,1994
IPG,1995-12-29,0.3894327396228703,1995
IPG,1996-12-31,0.12271637234049648,1996
IPG,1997-12-31,0.5921840835412993,1997
IPG,1998-12-31,0.6160679956378414,1998
IPG,1999-12-30,0.3937699938509931,1999
ISIG,1991-12-31,0.12499983661896596,1991
ISIG,1992-12-31,-0.3333332518020452,1992
ISIG,1993-12-31,-0.2500000917226879,1993
ISIG,1994-12-30,-0.3888888345346968,1994
ISIG,1995-12-29,-0.06818184547121386,1995
ISIG,1996-12-31,0.5609756359469915,1996
ISIG,1997-12-31,-0.3593750107487529,1997
ISIG,1998-12-31,0.17073178065157646,1998
ISIG,1999-12-30,1.4374997936239522,1999
ITW,1977-12-30,-0.22018143129129808,1977
ITW,1978-12-29,0.15882043180621386,1978
ITW,1979-12-31,0.015227252071748909,1979
ITW,1980-12-31,0.010001953188580215,1980
ITW,1981-12-31,0.148519398896096,1981
ITW,1982-12-31,0.36206739302777535,1982
ITW,1983-12-30,0.382909680908599,1983
ITW,1984-12-31,0.03432593999664779,1984
ITW,1985-12-31,0.23893684214316857,1985
ITW,1986-12-31,1.0119457992059386,1986
ITW,1987-12-31,0.46231967385996886,1987
ITW,1988-12-30,0.1628757493252615,1988
ITW,1989-12-29,0.4509418798858904,1989
ITW,1990-12-31,0.20782306472653356,1990
ITW,1991-12-31,0.47988918351616916,1991
ITW,1992-12-31,0.14975109890235871,1992
ITW,1993-12-31,0.2996699128371598,1993
ITW,1994-12-30,0.19910154241138067,1994
ITW,1995-12-29,0.41444654496101796,1995
ITW,1996-12-31,0.4092361001610414,1996
ITW,1997-12-31,0.5399145426996228,1997
ITW,1998-12-31,-0.01782048924170454,1998
ITW,1999-12-30,0.15212702499924347,1999
IVZ,1995-12-29,0.1878297753623841,1995
IVZ,1996-12-31,0.27175353982688666,1996
IVZ,1997-12-31,0.965192695271387,1997
IVZ,1998-12-31,-0.09504795581164405,1998
IVZ,1999-12-30,0.4979803557255329,1999
JAKK,1996-12-31,0.06666656985238073,1996
JAKK,1997-12-31,0,1997
JAKK,1998-12-31,0.3437498279688249,1998
JAKK,1999-12-30,1.6337215655572406,1999
JBHT,1983-12-30,0.027025837539968123,1983
JBHT,1984-12-31,0.0657911390197452,1984
JBHT,1985-12-31,0.45216513160970595,1985
JBHT,1986-12-31,0.9324483038831488,1986
JBHT,1987-12-31,-0.3644157678098927,1987
JBHT,1988-12-30,0.4144062105334345,1988
JBHT,1989-12-29,-0.12131607273115441,1989
JBHT,1990-12-31,-0.10728147292305479,1990
JBHT,1991-12-31,0.7362184521345665,1991
JBHT,1992-12-31,0.1728670442548974,1992
JBHT,1993-12-31,0.010221482469983556,1993
JBHT,1994-12-30,-0.32631378024766167,1994
JBHT,1995-12-29,0.11134140549431093,1995
JBHT,1996-12-31,-0.14280809971771924,1996
JBHT,1997-12-31,0.3576079039811597,1997
JBHT,1998-12-31,0.23715914039951458,1998
JBHT,1999-12-30,-0.41170755947892046,1999
JNJ,1977-12-30,0.0026565196230254884,1977
JNJ,1978-12-29,-0.017647910245955134,1978
JNJ,1979-12-31,0.10508006784923674,1979
JNJ,1980-12-31,0.29418316509703946,1980
JNJ,1981-12-31,0.14513784451706346,1981
JNJ,1982-12-31,0.3687990494298663,1982
JNJ,1983-12-30,-0.15670216961259886,1983
JNJ,1984-12-31,-0.08539247881607648,1984
JNJ,1985-12-31,0.49841102245353075,1985
JNJ,1986-12-31,0.2742771102720667,1986
JNJ,1987-12-31,0.16270663940230312,1987
JNJ,1988-12-30,0.16506441388536897,1988
JNJ,1989-12-29,0.4263939179166245,1989
JNJ,1990-12-31,0.23405374846942184,1990
JNJ,1991-12-31,0.6231455929514613,1991
JNJ,1992-12-31,-0.1018904014888311,1992
JNJ,1993-12-31,-0.08966949350124498,1993
JNJ,1994-12-30,0.2505155788225848,1994
JNJ,1995-12-29,0.5912331171345395,1995
JNJ,1996-12-31,0.18103547085315763,1996
JNJ,1997-12-31,0.34293470094648204,1997
JNJ,1998-12-31,0.2898077910991099,1998
JNJ,1999-12-30,0.12775116724124658,1999
JNPR,1999-12-30,2.4156127061986976,1999
JPM,1980-12-31,0.25367730975975067,1980
JPM,1981-12-31,0.27859176486375703,1981
JPM,1982-12-31,0.11467923999516638,1982
JPM,1983-12-30,0.08641984105373801,1983
JPM,1984-12-31,0.2751448271209689,1984
JPM,1985-12-31,0.39817123215704076,1985
JPM,1986-12-31,-0.017297025730337312,1986
JPM,1987-12-31,-0.454319926693482,1987
JPM,1988-12-30,0.5883552300180912,1988
JPM,1989-12-29,0.0439718044898223,1989
JPM,1990-12-31,-0.6029114869664814,1990
JPM,1991-12-31,1.0759076177754294,1991
JPM,1992-12-31,0.8810678637133398,1992
JPM,1993-12-31,0.0734980034490127,1993
JPM,1994-12-30,-0.0649331213668114,1994
JPM,1995-12-29,0.7309252982467531,1995
JPM,1996-12-31,0.5946594146753235,1996
JPM,1997-12-31,0.25543387124885997,1997
JPM,1998-12-31,0.3291622457854022,1998
JPM,1999-12-30,0.12217258805329312,1999
KAMN,1980-12-31,0.48052005714279367,1980
KAMN,1981-12-31,-0.052632249764207883,1981
KAMN,1982-12-31,0.49999960430547286,1982
KAMN,1983-12-30,0.6851858788720699,1983
KAMN,1984-12-31,-0.01196298303467358,1984
KAMN,1985-12-31,0.6009191696040295,1985
