symbol,year,date_form,returns,cum_holding_sum,cum_G_holding_sum,cum_S_holding_sum,cum_E_holding_sum
TLI,2020,2020-12-31,NA,NA,NA,NA,NA
TLI,2021,2021-12-31,NA,NA,NA,NA,NA
TMO,2018,2018-12-31,0.1821011467201603,NA,NA,NA,NA
TMO,2019,2019-12-31,0.4554995011107612,NA,NA,NA,NA
TMO,2020,2020-12-31,0.4371957457302989,NA,NA,NA,NA
TMO,2021,2021-12-31,0.4315448628888212,0,0,0,0
TMUS,2011,2011-12-31,-0.31274746951105514,NA,NA,NA,NA
TMUS,2012,2012-12-31,0.13018439015135974,NA,NA,NA,NA
TMUS,2013,2013-12-31,1.09284433853861,NA,NA,NA,NA
TMUS,2014,2014-12-31,-0.1991676040180621,0,0,0,0
TMUS,2015,2015-12-31,0.4521157218962242,0,0,0,0
TMUS,2016,2016-12-31,0.4700920109941722,NA,NA,NA,NA
TMUS,2017,2017-12-31,0.10432968542269803,NA,NA,NA,NA
TMUS,2018,2018-12-31,0.00157460247440077,NA,NA,NA,NA
TMUS,2019,2019-12-31,0.2328249766888073,NA,NA,NA,NA
TNAV,2012,2012-12-31,NA,NA,NA,NA,NA
TNAV,2013,2013-12-31,NA,NA,NA,NA,NA
TNAV,2014,2014-12-31,NA,NA,NA,NA,NA
TNAV,2015,2015-12-31,NA,0,0,0,0
TNAV,2016,2016-12-31,NA,NA,NA,NA,NA
TNAV,2017,2017-12-31,NA,NA,NA,NA,NA
TNAV,2018,2018-12-31,NA,NA,NA,NA,NA
TNAV,2019,2019-12-31,NA,NA,NA,NA,NA
TOL,2010,2010-12-31,0.01010113189702233,NA,NA,NA,NA
TOL,2011,2011-12-31,0.07473719364706399,NA,NA,NA,NA
TOL,2012,2012-12-31,0.5313415820080916,NA,NA,NA,NA
TOL,2013,2013-12-31,0.10513721521559094,0,0,0,0
TOL,2014,2014-12-31,-0.07378356726751156,NA,NA,NA,NA
TOL,2015,2015-12-31,-0.02830478673952441,NA,NA,NA,NA
TOL,2016,2016-12-31,-0.06906894111551232,NA,NA,NA,NA
TOL,2017,2017-12-31,0.5585228909434825,NA,NA,NA,NA
TPCO,2013,2013-12-31,NA,NA,NA,NA,NA
TPCO,2014,2014-12-31,NA,NA,NA,NA,NA
TPCO,2015,2015-12-31,NA,NA,NA,NA,NA
TPCO,2016,2016-12-31,NA,0,0,0,0
TPCO,2017,2017-12-31,NA,NA,NA,NA,NA
TPCO,2018,2018-12-31,NA,NA,NA,NA,NA
TPCO,2019,2019-12-31,NA,NA,NA,NA,NA
TPCO,2020,2020-12-31,NA,NA,NA,NA,NA
TPL,2008,2008-12-31,-0.48116814405281894,NA,NA,NA,NA
TPL,2009,2009-12-31,0.31602909158727943,NA,NA,NA,NA
TPL,2010,2010-12-31,0.22233722556125543,NA,NA,NA,NA
TPL,2011,2011-12-31,0.12052168359822812,0,0,0,0
TPL,2012,2012-12-31,0.31264839394731014,0,0,0,0
TPL,2013,2013-12-31,0.8941089603280143,0,0,0,0
TPL,2014,2014-12-31,0.18244336969715635,0,0,0,0
TPL,2015,2015-12-31,0.11174761421066326,0,0,0,0
TPL,2016,2016-12-31,1.2714986722650132,0,0,0,0
TPL,2017,2017-12-31,0.5117733302141358,0,0,0,0
TPL,2018,2018-12-31,0.22209071889761,0,0,0,0
TPL,2019,2019-12-31,0.4543652870563972,0,0,0,0
TPL,2020,2020-12-31,-0.03195655088756555,0,0,0,0
TPL,2021,2021-12-31,0.7284917715457115,0,0,0,0
TPX,2007,2007-12-31,0.2838765275462223,NA,NA,NA,NA
TPX,2008,2008-12-31,-0.7214418990606022,NA,NA,NA,NA
TPX,2009,2009-12-31,2.332863575821478,NA,NA,NA,NA
TPX,2010,2010-12-31,0.695302706969579,0,0,0,0
TPX,2011,2011-12-31,0.311283036241099,NA,NA,NA,NA
TPX,2012,2012-12-31,-0.4224252580694634,NA,NA,NA,NA
TPX,2013,2013-12-31,0.6506577176704682,NA,NA,NA,NA
TPX,2014,2014-12-31,0.0176056640613178,NA,NA,NA,NA
TRC,2012,2012-12-31,0.1348039502756464,NA,NA,NA,NA
TRC,2013,2013-12-31,0.2773697064338032,NA,NA,NA,NA
TRC,2014,2014-12-31,-0.19858540314021111,NA,NA,NA,NA
TRC,2015,2015-12-31,-0.3499660267823772,0,0,0,0
TRC,2016,2016-12-31,0.3279372451960316,0,0,0,0
TRC,2017,2017-12-31,-0.15915059629021766,0,0,0,0
TRC,2018,2018-12-31,-0.20134874759152233,0,0,0,0
TRC,2019,2019-12-31,-0.03618817852834732,0,0,0,0
TRC,2020,2020-12-31,-0.09574468085106393,0,0,0,0
TRC,2021,2021-12-31,0.3169550865051902,0,0,0,0
TRGP,2009,2009-12-31,NA,NA,NA,NA,NA
TRGP,2010,2010-12-31,0.08542507803083055,NA,NA,NA,NA
TRGP,2011,2011-12-31,0.5610364797563951,NA,NA,NA,NA
TRGP,2012,2012-12-31,0.3094065828702177,0,0,0,0
TRGP,2013,2013-12-31,0.6488462730502313,NA,NA,NA,NA
TRGP,2014,2014-12-31,0.2315321778696542,NA,NA,NA,NA
TRGP,2015,2015-12-31,-0.7336205541552365,NA,NA,NA,NA
TRGP,2016,2016-12-31,1.3081519183653725,NA,NA,NA,NA
TRI.TO,2016,2016-12-31,0.1598492760917074,NA,NA,NA,NA
TRI.TO,2017,2017-12-31,-0.04592030406779623,NA,NA,NA,NA
TRI.TO,2018,2018-12-31,0.317942248888736,NA,NA,NA,NA
TRI.TO,2019,2019-12-31,0.42364272609178233,0,0,0,0
TRI.TO,2020,2020-12-31,0.14443762989414988,NA,NA,NA,NA
TRI.TO,2021,2021-12-31,0.4752104476261283,NA,NA,NA,NA
TRIP,2011,2011-12-31,-0.08160294534172718,NA,NA,NA,NA
TRIP,2012,2012-12-31,0.6398254559287193,NA,NA,NA,NA
TRIP,2013,2013-12-31,0.8756794460684123,NA,NA,NA,NA
TRIP,2014,2014-12-31,-0.098635749729981,0,0,0,0
TRIP,2015,2015-12-31,0.14184288846657744,NA,NA,NA,NA
TRIP,2016,2016-12-31,-0.45607037884263835,NA,NA,NA,NA
TRIP,2017,2017-12-31,-0.2568471120635112,NA,NA,NA,NA
TRIP,2018,2018-12-31,0.565293129577789,NA,NA,NA,NA
TRNF,2017,2017-12-31,NA,NA,NA,NA,NA
TRNF,2018,2018-12-31,NA,NA,NA,NA,NA
TRNF,2019,2019-12-31,NA,NA,NA,NA,NA
TRNF,2020,2020-12-31,-0.6923886280170914,13.200000000000001,13.200000000000001,0,0
TRNF,2021,2021-12-31,-0.999814241486068,NA,NA,NA,NA
TROW,2017,2017-12-31,0.4338355555818103,NA,NA,NA,NA
TROW,2018,2018-12-31,-0.0974934562459403,NA,NA,NA,NA
TROW,2019,2019-12-31,0.35609641982546303,NA,NA,NA,NA
TROW,2020,2020-12-31,0.2811223083021537,0,0,0,0
TROW,2021,2021-12-31,0.35935760850754495,NA,NA,NA,NA
TRV,2011,2011-12-31,0.09309926273202196,NA,NA,NA,NA
TRV,2012,2012-12-31,0.23842955781330843,NA,NA,NA,NA
TRV,2013,2013-12-31,0.272437620384979,NA,NA,NA,NA
TRV,2014,2014-12-31,0.19611700108967975,0.15,0,0.15,0
TRV,2015,2015-12-31,0.09095692069835404,0.15,0,0.15,0
TRV,2016,2016-12-31,0.10970920843773292,0.15,0,0.15,0
TRV,2017,2017-12-31,0.13358206722530563,NA,NA,NA,NA
TRV,2018,2018-12-31,-0.09644531813193236,NA,NA,NA,NA
TRV,2019,2019-12-31,0.17004381412704703,NA,NA,NA,NA
TRV,2020,2020-12-31,0.0530852090975733,NA,NA,NA,NA
TSLA,2007,2007-12-31,NA,NA,NA,NA,NA
TSLA,2008,2008-12-31,NA,NA,NA,NA,NA
TSLA,2009,2009-12-31,NA,NA,NA,NA,NA
TSLA,2010,2010-12-31,0.1146923398911679,0.14,0.14,0,0
TSLA,2011,2011-12-31,0.07247465264739028,0.14,0.14,0,0
TSLA,2012,2012-12-31,0.16316526610644266,0.14,0.14,0,0
TSLA,2013,2013-12-31,3.2542420814479636,0.14,0.14,0,0
TSLA,2014,2014-12-31,0.47849491457820914,0.14,0.14,0,0
TSLA,2015,2015-12-31,0.07913315854202407,0.14,0.14,0,0
TSLA,2016,2016-12-31,-0.10966209969713958,0.28,0.28,0,0
TSLA,2017,2017-12-31,0.4570172085033743,0.28,0.28,0,0
TSLA,2018,2018-12-31,0.06889349606552098,0.28,0.28,0,0
TSLA,2019,2019-12-31,0.25700123969354705,0.28,0.28,0,0
TSLA,2020,2020-12-31,7.43436979179117,0.28,0.28,0,0
TSLA,2021,2021-12-31,0.5167712837234286,0.28,0.28,0,0
TSPT,2010,2010-12-31,NA,NA,NA,NA,NA
TSPT,2011,2011-12-31,NA,NA,NA,NA,NA
TSPT,2012,2012-12-31,NA,NA,NA,NA,NA
TSPT,2013,2013-12-31,NA,0,0,0,0
TSPT,2014,2014-12-31,NA,NA,NA,NA,NA
TSPT,2015,2015-12-31,NA,NA,NA,NA,NA
TSPT,2016,2016-12-31,NA,NA,NA,NA,NA
TSPT,2017,2017-12-31,NA,NA,NA,NA,NA
TSQ,2013,2013-12-31,NA,NA,NA,NA,NA
TSQ,2014,2014-12-31,0.2878050832120156,NA,NA,NA,NA
TSQ,2015,2015-12-31,-0.09393938111986622,NA,NA,NA,NA
TSQ,2016,2016-12-31,-0.1295986893784297,0.1,0.1,0,0
TSQ,2017,2017-12-31,-0.2622478747906333,NA,NA,NA,NA
TSQ,2018,2018-12-31,-0.4428577016912959,NA,NA,NA,NA
TSQ,2019,2019-12-31,1.559965316558185,NA,NA,NA,NA
TSQ,2020,2020-12-31,-0.3209484942491678,NA,NA,NA,NA
TSRI,2002,2002-12-31,-0.09982505612272984,NA,NA,NA,NA
TSRI,2003,2003-12-31,0.9425241841600738,NA,NA,NA,NA
TSRI,2004,2004-12-31,0.20071378313808583,NA,NA,NA,NA
TSRI,2005,2005-12-31,-0.4047519380389043,22.3,22.3,0,0
TSRI,2006,2006-12-31,-0.05655532882986702,22.3,22.3,0,0
TSRI,2007,2007-12-31,0.07983098061474325,22.3,22.3,0,0
TSRI,2008,2008-12-31,-0.46491816538828745,22.3,22.3,0,0
TSRI,2009,2009-12-31,0.1921770942420129,22.3,22.3,0,0
TSRI,2010,2010-12-31,0.01948067730836245,22.3,22.3,0,0
TSRI,2011,2011-12-31,-0.11889597814951158,22.3,22.3,0,0
TSRI,2012,2012-12-31,-0.00880495187078556,22.3,22.3,0,0
TSRI,2013,2013-12-31,0.06666659538417341,22.3,22.3,0,0
TSRI,2014,2014-12-31,0.02678573516925864,22.3,22.3,0,0
TSRI,2015,2015-12-31,0.35362295070764205,22.3,22.3,0,0
TSRI,2016,2016-12-31,0.2312633591025328,22.3,22.3,0,0
TSRI,2017,2017-12-31,0.01531088819396497,22.3,22.3,0,0
TSRI,2018,2018-12-31,-0.10576923076923073,48.7,48.7,0,0
TSRI,2019,2019-12-31,-0.2279569892473119,NA,NA,NA,NA
TSRI,2020,2020-12-31,0.9498607242339834,NA,NA,NA,NA
TSRI,2021,2021-12-31,0.2957142857142858,NA,NA,NA,NA
TST,2010,2010-12-31,NA,NA,NA,NA,NA
TST,2011,2011-12-31,NA,NA,NA,NA,NA
TST,2012,2012-12-31,NA,NA,NA,NA,NA
TST,2013,2013-12-31,NA,0,0,0,0
TST,2014,2014-12-31,NA,0,0,0,0
TST,2015,2015-12-31,NA,0,0,0,0
TST,2016,2016-12-31,NA,0,0,0,0
TST,2017,2017-12-31,NA,0,0,0,0
TST,2018,2018-12-31,NA,NA,NA,NA,NA
TST,2019,2019-12-31,NA,NA,NA,NA,NA
TST,2020,2020-12-31,NA,NA,NA,NA,NA
TST,2021,2021-12-31,NA,NA,NA,NA,NA
TTSH,2018,2018-12-31,-0.4113393174880964,NA,NA,NA,NA
TTSH,2019,2019-12-31,-0.6800025471452972,NA,NA,NA,NA
TTSH,2020,2020-12-31,1.5443789679100788,NA,NA,NA,NA
TTSH,2021,2021-12-31,0.783705409572317,4.59,4.59,0,0
TUC,2008,2008-12-31,NA,NA,NA,NA,NA
TUC,2009,2009-12-31,NA,NA,NA,NA,NA
TUC,2010,2010-12-31,NA,NA,NA,NA,NA
TUC,2011,2011-12-31,NA,0,0,0,0
TUC,2012,2012-12-31,NA,NA,NA,NA,NA
TUC,2013,2013-12-31,NA,NA,NA,NA,NA
TUC,2014,2014-12-31,NA,NA,NA,NA,NA
TUC,2015,2015-12-31,NA,NA,NA,NA,NA
TWC,2010,2010-12-31,NA,NA,NA,NA,NA
TWC,2011,2011-12-31,NA,NA,NA,NA,NA
TWC,2012,2012-12-31,NA,NA,NA,NA,NA
TWC,2013,2013-12-31,NA,0,0,0,0
TWC,2014,2014-12-31,NA,0,0,0,0
TWC,2015,2015-12-31,NA,0,0,0,0
TWC,2016,2016-12-31,NA,NA,NA,NA,NA
TWC,2017,2017-12-31,NA,NA,NA,NA,NA
TWC,2018,2018-12-31,NA,NA,NA,NA,NA
TWC,2019,2019-12-31,NA,NA,NA,NA,NA
TWN,2011,2011-12-31,-0.21735470676578272,NA,NA,NA,NA
TWN,2012,2012-12-31,0.12077290007131024,NA,NA,NA,NA
TWN,2013,2013-12-31,0.16455693379423852,NA,NA,NA,NA
TWN,2014,2014-12-31,-0.01666337602053724,38.21,38.21,0,0
TWN,2015,2015-12-31,-0.10519884437150462,NA,NA,NA,NA
TWN,2016,2016-12-31,0.1004785675848454,NA,NA,NA,NA
TWN,2017,2017-12-31,0.3379866377605747,NA,NA,NA,NA
TWN,2018,2018-12-31,-0.19149853489764845,NA,NA,NA,NA
TWOU,2012,2012-12-31,NA,NA,NA,NA,NA
TWOU,2013,2013-12-31,NA,NA,NA,NA,NA
TWOU,2014,2014-12-31,0.40629470672389134,NA,NA,NA,NA
TWOU,2015,2015-12-31,0.4231943031536114,0.2,0.2,0,0
TWOU,2016,2016-12-31,0.07755539671193712,0.2,0.2,0,0
TWOU,2017,2017-12-31,1.139635223880597,0.2,0.2,0,0
TWOU,2018,2018-12-31,-0.2292667887376596,0.2,0.2,0,0
TWOU,2019,2019-12-31,-0.5174979984413115,0.2,0.2,0,0
TWOU,2020,2020-12-31,0.6677781575656525,0.2,0.2,0,0
TWOU,2021,2021-12-31,-0.4876280673645622,0.2,0.2,0,0
TWTR,2014,2014-12-31,-0.43644936570465465,NA,NA,NA,NA
TWTR,2015,2015-12-31,-0.3548926778615188,NA,NA,NA,NA
TWTR,2016,2016-12-31,-0.2955920611751107,NA,NA,NA,NA
TWTR,2017,2017-12-31,0.47300622533780534,0,0,0,0
TWTR,2018,2018-12-31,0.19700124947938336,0,0,0,0
TWTR,2019,2019-12-31,0.11517045929018788,0,0,0,0
TWTR,2020,2020-12-31,0.6895476970217691,NA,NA,NA,NA
TWTR,2021,2021-12-31,-0.1789474172133917,NA,NA,NA,NA
TWX,2004,2004-12-31,0.08115624045936265,NA,NA,NA,NA
TWX,2005,2005-12-31,-0.10081071422856802,NA,NA,NA,NA
TWX,2006,2006-12-31,0.25632707023805357,NA,NA,NA,NA
TWX,2007,2007-12-31,-0.2372494661651089,0,0,0,0
TWX,2008,2008-12-31,-0.3845805541863493,NA,NA,NA,NA
TWX,2009,2009-12-31,0.4414333519073203,NA,NA,NA,NA
TWX,2010,2010-12-31,0.1376534496169941,NA,NA,NA,NA
TWX,2011,2011-12-31,0.15675515913214078,NA,NA,NA,NA
TXN,2018,2018-12-31,-0.07169484942194526,NA,NA,NA,NA
TXN,2019,2019-12-31,0.3956342126925088,NA,NA,NA,NA
TXN,2020,2020-12-31,0.31701292561626127,NA,NA,NA,NA
TXN,2021,2021-12-31,0.18117144042385536,0,0,0,0
TXT,2010,2010-12-31,0.26174221061140934,NA,NA,NA,NA
TXT,2011,2011-12-31,-0.2146789451994424,NA,NA,NA,NA
TXT,2012,2012-12-31,0.308631266315325,NA,NA,NA,NA
TXT,2013,2013-12-31,0.4466033088710888,0,0,0,0
TXT,2014,2014-12-31,0.14784758886167015,0,0,0,0
TXT,2015,2015-12-31,-4.8060649463743665e-4,0,0,0,0
TXT,2016,2016-12-31,0.15826108067382472,0,0,0,0
TXT,2017,2017-12-31,0.16721968168461787,0,0,0,0
TXT,2018,2018-12-31,-0.1862447055481129,0,0,0,0
TXT,2019,2019-12-31,-0.0286339300414482,NA,NA,NA,NA
TXT,2020,2020-12-31,0.0859783879946241,NA,NA,NA,NA
TXT,2021,2021-12-31,0.5986739520238289,NA,NA,NA,NA
TYPE,2014,2014-12-31,NA,NA,NA,NA,NA
TYPE,2015,2015-12-31,NA,NA,NA,NA,NA
TYPE,2016,2016-12-31,NA,NA,NA,NA,NA
TYPE,2017,2017-12-31,NA,0,0,0,0
TYPE,2018,2018-12-31,NA,0,0,0,0
TYPE,2019,2019-12-31,NA,0,0,0,0
TYPE,2020,2020-12-31,NA,NA,NA,NA,NA
TYPE,2021,2021-12-31,NA,NA,NA,NA,NA
TZOO,2015,2015-12-31,-0.3367670364500792,NA,NA,NA,NA
TZOO,2016,2016-12-31,0.1230585424133812,NA,NA,NA,NA
TZOO,2017,2017-12-31,-0.31382978723404253,NA,NA,NA,NA
TZOO,2018,2018-12-31,0.5240310077519379,0,0,0,0
TZOO,2019,2019-12-31,0.0885045778229907,NA,NA,NA,NA
TZOO,2020,2020-12-31,-0.11775700934579436,NA,NA,NA,NA
TZOO,2021,2021-12-31,0.02436440677966112,NA,NA,NA,NA
UAL,2012,2012-12-31,0.22098567986297413,NA,NA,NA,NA
UAL,2013,2013-12-31,0.5638693855366108,NA,NA,NA,NA
UAL,2014,2014-12-31,0.7681732874346663,NA,NA,NA,NA
UAL,2015,2015-12-31,-0.14336971360995243,0,0,0,0
UAL,2016,2016-12-31,0.2719022386021335,NA,NA,NA,NA
UAL,2017,2017-12-31,-0.07519203108638994,NA,NA,NA,NA
UAL,2018,2018-12-31,0.24228487411617583,NA,NA,NA,NA
UAL,2019,2019-12-31,0.05207205116187574,NA,NA,NA,NA
UCP,2010,2010-12-31,NA,NA,NA,NA,NA
UCP,2011,2011-12-31,NA,NA,NA,NA,NA
UCP,2012,2012-12-31,NA,NA,NA,NA,NA
UCP,2013,2013-12-31,NA,0,0,0,0
UCP,2014,2014-12-31,NA,NA,NA,NA,NA
UCP,2015,2015-12-31,NA,NA,NA,NA,NA
UCP,2016,2016-12-31,NA,NA,NA,NA,NA
UCP,2017,2017-12-31,NA,NA,NA,NA,NA
UDFI,2016,2016-12-31,NA,NA,NA,NA,NA
UDFI,2017,2017-12-31,NA,NA,NA,NA,NA
UDFI,2018,2018-12-31,NA,NA,NA,NA,NA
UDFI,2019,2019-12-31,NA,6.8,6.8,0,0
UDFI,2020,2020-12-31,NA,NA,NA,NA,NA
UDFI,2021,2021-12-31,NA,NA,NA,NA,NA
UHAL,2000,2000-12-31,-0.20707060155533777,NA,NA,NA,NA
UHAL,2001,2001-12-31,-0.04101914453836419,NA,NA,NA,NA
UHAL,2002,2002-12-31,-0.765143479283373,NA,NA,NA,NA
UHAL,2003,2003-12-31,3.86425261055112,0.39,0.39,0,0
UHAL,2004,2004-12-31,1.1386051635402086,NA,NA,NA,NA
UHAL,2005,2005-12-31,0.5862070345050026,NA,NA,NA,NA
UHAL,2006,2006-12-31,0.20763348278686375,NA,NA,NA,NA
UHAL,2007,2007-12-31,-0.24514440352252953,NA,NA,NA,NA
UHS,2002,2002-12-31,0.05423081914844085,NA,NA,NA,NA
UHS,2003,2003-12-31,0.19294411062165295,NA,NA,NA,NA
UHS,2004,2004-12-31,-0.16593391499705212,NA,NA,NA,NA
UHS,2005,2005-12-31,0.05702437842336994,0.2,0.2,0,0
UHS,2006,2006-12-31,0.1931333296860982,0.41000000000000003,0.41000000000000003,0,0
UHS,2007,2007-12-31,-0.07092368608584099,0.41000000000000003,0.41000000000000003,0,0
UHS,2008,2008-12-31,-0.2615408447234534,0.41000000000000003,0.41000000000000003,0,0
UHS,2009,2009-12-31,0.6329057933213338,0.41000000000000003,0.41000000000000003,0,0
UHS,2010,2010-12-31,0.4316458681539659,0.41000000000000003,0.41000000000000003,0,0
UHS,2011,2011-12-31,-0.100872367871095,0.41000000000000003,0.41000000000000003,0,0
UHS,2012,2012-12-31,0.2358350264655873,0.41000000000000003,0.41000000000000003,0,0
UHS,2013,2013-12-31,0.6401833062051081,0.41000000000000003,0.41000000000000003,0,0
UHS,2014,2014-12-31,0.37331387376929515,0.41000000000000003,0.41000000000000003,0,0
UHS,2015,2015-12-31,0.07740651005709354,0.41000000000000003,0.41000000000000003,0,0
UHS,2016,2016-12-31,-0.10678819927137218,0.41000000000000003,0.41000000000000003,0,0
UHS,2017,2017-12-31,0.06927973173733482,0.41000000000000003,0.41000000000000003,0,0
UHS,2018,2018-12-31,0.03162088335841706,NA,NA,NA,NA
UHS,2019,2019-12-31,0.236206868985833,NA,NA,NA,NA
UHS,2020,2020-12-31,-0.04004758269619879,NA,NA,NA,NA
UHS,2021,2021-12-31,-0.04366237506226056,NA,NA,NA,NA
UHT,2007,2007-12-31,-0.02786610458609806,NA,NA,NA,NA
UHT,2008,2008-12-31,-0.00510010473248145,NA,NA,NA,NA
UHT,2009,2009-12-31,0.05131823106424882,NA,NA,NA,NA
UHT,2010,2010-12-31,0.22359485257340528,0.13,0.13,0,0
UHT,2011,2011-12-31,0.13856085857028777,0.13,0.13,0,0
UHT,2012,2012-12-31,0.346295814418097,0.13,0.13,0,0
UHT,2013,2013-12-31,-0.18320923148156645,0.13,0.13,0,0
UHT,2014,2014-12-31,0.27096663457416037,0.13,0.13,0,0
UHT,2015,2015-12-31,0.09517721058763318,0.13,0.13,0,0
UHT,2016,2016-12-31,0.37170595555010744,0.14,0.14,0,0
UHT,2017,2017-12-31,0.1882873314992275,NA,NA,NA,NA
UHT,2018,2018-12-31,-0.14890979199275425,NA,NA,NA,NA
UHT,2019,2019-12-31,0.9694060153137782,NA,NA,NA,NA
UHT,2020,2020-12-31,-0.43239711803004144,NA,NA,NA,NA
ULH,2016,2016-12-31,0.18803218452447945,NA,NA,NA,NA
ULH,2017,2017-12-31,0.4787945788690182,NA,NA,NA,NA
ULH,2018,2018-12-31,-0.2269096443747991,NA,NA,NA,NA
ULH,2019,2019-12-31,0.08008883445618409,0,0,0,0
ULH,2020,2020-12-31,0.09846598200416268,NA,NA,NA,NA
ULH,2021,2021-12-31,-0.07542488755251164,NA,NA,NA,NA
UMPQ,2014,2014-12-31,-0.0800593136480029,NA,NA,NA,NA
UMPQ,2015,2015-12-31,-0.0304386987874321,NA,NA,NA,NA
UMPQ,2016,2016-12-31,0.2294410179326325,NA,NA,NA,NA
UMPQ,2017,2017-12-31,0.1480257823901412,0,0,0,0
UMPQ,2018,2018-12-31,-0.20320339063375523,NA,NA,NA,NA
UMPQ,2019,2019-12-31,0.1703661838289705,NA,NA,NA,NA
UMPQ,2020,2020-12-31,-0.09834525955331774,NA,NA,NA,NA
UMPQ,2021,2021-12-31,0.33515959405069995,NA,NA,NA,NA
UNAM,2015,2015-12-31,-0.12674825174825166,NA,NA,NA,NA
UNAM,2016,2016-12-31,0.07607607607607614,NA,NA,NA,NA
UNAM,2017,2017-12-31,-0.2046511627906976,NA,NA,NA,NA
UNAM,2018,2018-12-31,-0.25380116959064336,9.96,9.96,0,0
UNAM,2019,2019-12-31,-0.01253918495297812,NA,NA,NA,NA
UNAM,2020,2020-12-31,-0.2777777777777778,NA,NA,NA,NA
UNAM,2021,2021-12-31,-0.265934065934066,NA,NA,NA,NA
UNFI,2008,2008-12-31,-0.438209313941025,NA,NA,NA,NA
UNFI,2009,2009-12-31,0.5005611672278338,NA,NA,NA,NA
UNFI,2010,2010-12-31,0.3717277486910995,NA,NA,NA,NA
UNFI,2011,2011-12-31,0.090785114503817,0,0,0,0
UNFI,2012,2012-12-31,0.3246688990086928,0,0,0,0
UNFI,2013,2013-12-31,0.3739748564602672,0,0,0,0
UNFI,2014,2014-12-31,0.02573289595082761,0,0,0,0
UNFI,2015,2015-12-31,-0.4910125438765668,0,0,0,0
UNFI,2016,2016-12-31,0.21239836858744,0,0,0,0
UNFI,2017,2017-12-31,0.03248111834700085,NA,NA,NA,NA
UNFI,2018,2018-12-31,-0.7850619037954131,NA,NA,NA,NA
UNFI,2019,2019-12-31,-0.17280453257790374,NA,NA,NA,NA
UNFI,2020,2020-12-31,0.8230593607305938,NA,NA,NA,NA
UNH,2001,2001-12-31,0.1536923443445264,NA,NA,NA,NA
UNH,2002,2002-12-31,0.18035465520847735,NA,NA,NA,NA
UNH,2003,2003-12-31,0.3939989474113359,NA,NA,NA,NA
UNH,2004,2004-12-31,0.513781020163314,0,0,0,0
UNH,2005,2005-12-31,0.41224670708264455,NA,NA,NA,NA
UNH,2006,2006-12-31,-0.13487647593451946,NA,NA,NA,NA
UNH,2007,2007-12-31,0.08378702782620873,NA,NA,NA,NA
UNH,2008,2008-12-31,-0.5425562875064378,NA,NA,NA,NA
UNP,2007,2007-12-31,0.38327406417135856,NA,NA,NA,NA
UNP,2008,2008-12-31,-0.22732302073034427,NA,NA,NA,NA
UNP,2009,2009-12-31,0.3653627140720967,NA,NA,NA,NA
UNP,2010,2010-12-31,0.4759188342506413,0,0,0,0
UNP,2011,2011-12-31,0.16688264961181143,0,0,0,0
UNP,2012,2012-12-31,0.1911762324759736,0,0,0,0
UNP,2013,2013-12-31,0.3336833383003932,0,0,0,0
UNP,2014,2014-12-31,0.444521297531685,0,0,0,0
UNP,2015,2015-12-31,-0.32835469516125837,0,0,0,0
UNP,2016,2016-12-31,0.35978727583240633,0,0,0,0
UNP,2017,2017-12-31,0.32301060589641306,0,0,0,0
UNP,2018,2018-12-31,0.05262125216331803,0,0,0,0
UNP,2019,2019-12-31,0.33699886679437774,0,0,0,0
UNP,2020,2020-12-31,0.17635027038034967,0,0,0,0
UNP,2021,2021-12-31,0.22143517570115925,0.89,0,0,0.89
UNTCQ,2010,2010-12-31,NA,NA,NA,NA,NA
UNTCQ,2011,2011-12-31,NA,NA,NA,NA,NA
UNTCQ,2012,2012-12-31,NA,NA,NA,NA,NA
UNTCQ,2013,2013-12-31,NA,0,0,0,0
UNTCQ,2014,2014-12-31,NA,NA,NA,NA,NA
UNTCQ,2015,2015-12-31,NA,NA,NA,NA,NA
UNTCQ,2016,2016-12-31,NA,NA,NA,NA,NA
UNTCQ,2017,2017-12-31,NA,NA,NA,NA,NA
UNVR,2016,2016-12-31,0.6678425044091709,NA,NA,NA,NA
UNVR,2017,2017-12-31,0.09129354630618458,NA,NA,NA,NA
UNVR,2018,2018-12-31,-0.4270025654716592,NA,NA,NA,NA
UNVR,2019,2019-12-31,0.3664036076662909,7.48,7.48,0,7.48
UNVR,2020,2020-12-31,-0.2157590759075907,NA,NA,NA,NA
UNVR,2021,2021-12-31,0.47816938453445545,NA,NA,NA,NA
UPS,2001,2001-12-31,-0.05985229297687911,NA,NA,NA,NA
UPS,2002,2002-12-31,0.17200233841839352,NA,NA,NA,NA
UPS,2003,2003-12-31,0.19888308271212665,NA,NA,NA,NA
UPS,2004,2004-12-31,0.16395399910495234,0.02,0,0,0.02
UPS,2005,2005-12-31,-0.1052149075473382,0.02,0,0,0.02
UPS,2006,2006-12-31,0.01755005065474058,0.02,0,0,0.02
UPS,2007,2007-12-31,-0.03501405950620595,0.02,0,0,0.02
UPS,2008,2008-12-31,-0.19740612000982105,0.02,0,0,0.02
UPS,2009,2009-12-31,0.07770707573501556,0.02,0,0,0.02
UPS,2010,2010-12-31,0.30267457964327127,0.02,0,0,0.02
UPS,2011,2011-12-31,0.03839139201846198,0.02,0,0,0.02
UPS,2012,2012-12-31,0.02588258696264711,0.02,0,0,0.02
UPS,2013,2013-12-31,0.415668089373046,0.02,0,0,0.02
